################################################
##                   SPRank                   ##
################################################
in_rec:          1AM0-A-41-AMP/amber/rec.amber.mol2
in_cpd:          1AM0-A-41-AMP/amber/lig_charged.amber.mol2
in_poses:        1AM0-A-41-AMP/pose/pose.mol2
stats:           0
verbose:         0
Load receptor: default_name from 1AM0-A-41-AMP/amber/rec.amber.mol2
--> heavy atom num: 344
Load compound: MOL from 1AM0-A-41-AMP/amber/lig_charged.amber.mol2
--> heavy atom num: 23
************************************************
*                PARAMETER INFO                *
************************************************
T: 25
rt_to_kcal_per_mol: 0.593
gamma_SASA: 0.0054
r_water: 1.4
pairwise_dis_upper_bound: 10
pairwise_bin_size: 0.5
pairwise_bin_num: 20
pairwise_potentials_map.size(): 348
sasa_points.size(): 8
************************************************
*                   REC INFO                   *
************************************************
name: default_name
vina_06_340 -154.861 -2.184 3.012
vina_06_341 -284.483 -2.117 -11.537
vina_06_342 -295.377 -2.317 -15.662
vina_06_343 -100.570 -2.024 5.128
vina_06_344 -184.914 -2.352 -2.885
vina_06_345 -237.316 -2.225 -8.725
vina_06_346 -404.409 -1.762 -42.508
vina_06_347 -230.885 -2.036 -0.256
vina_06_348 -247.561 -1.975 -2.502
vina_06_349 -169.960 -2.273 6.142
vina_06_350 -160.053 -2.340 4.882
vina_06_351 -225.732 -2.224 -9.887
vina_06_352 -223.352 -2.069 -2.784
vina_06_353 -120.265 -1.924 4.381
vina_06_354 -190.681 -1.948 -1.281
vina_06_355 -202.193 -2.015 -4.788
vina_06_356 -169.508 -1.973 2.084
vina_06_357 -234.692 -2.113 -0.756
vina_06_358 -288.561 -2.136 -14.939
vina_06_359 -229.058 -1.941 -3.080
vina_06_360 -188.720 -2.118 3.527
vina_06_361 -234.064 -2.218 4.959
vina_06_362 -250.283 -2.024 5.310
vina_06_363 -254.763 -1.984 1.106
vina_06_364 -168.468 -1.982 -4.724
vina_06_365 -194.515 -2.134 -5.227
vina_06_366 -198.754 -1.992 -0.871
vina_06_367 -164.399 -2.040 -0.065
vina_06_368 -198.773 -2.325 5.003
vina_06_369 -165.557 -2.059 3.068
vina_06_370 -360.714 -2.443 -16.921
vina_06_371 -217.364 -2.353 6.133
vina_06_372 -204.833 -1.845 2.559
vina_06_373 -275.756 -1.909 -11.589
vina_06_375 -160.696 -2.117 -3.667
vina_06_376 -278.953 -1.919 -38.868
vina_06_377 -121.907 -2.124 -4.312
vina_06_378 -218.260 -1.912 1.997
vina_06_379 -200.822 -2.001 -2.906
vina_06_380 -354.676 -1.922 -32.388
vina_06_381 -230.628 -2.222 0.432
vina_06_382 -361.074 -1.916 -39.599
vina_06_384 -117.046 -2.106 0.814
vina_06_385 -189.034 -2.133 -2.811
vina_06_386 -234.754 -2.123 -12.194
vina_06_387 -254.430 -1.961 4.313
vina_06_388 -220.469 -1.907 -15.828
vina_06_389 -192.542 -2.492 11.329
vina_06_390 -206.577 -1.931 -3.037
vina_06_391 -245.777 -2.163 -0.361
vina_06_392 -126.005 -1.996 -3.213
vina_06_393 -181.199 -2.171 -7.431
vina_06_394 -284.798 -1.994 -17.807
vina_06_395 -179.276 -2.101 -5.908
vina_06_396 -95.316 -2.095 4.651
vina_06_397 -127.727 -2.046 0.096
vina_06_398 -155.727 -2.078 5.068
vina_06_399 -202.895 -1.781 -2.070
vina_06_400 -269.154 -1.928 -9.344
vina_06_401 -222.552 -1.805 -7.580
vina_06_402 -229.263 -2.166 -2.492
vina_06_403 -183.047 -1.925 -6.932
vina_06_404 -146.728 -1.809 -1.372
vina_06_405 -225.564 -2.077 -9.939
vina_06_406 -130.465 -1.992 -3.669
vina_06_407 -193.513 -1.810 -8.091
vina_06_408 -194.786 -2.056 2.037
vina_06_409 -149.609 -2.071 5.392
vina_06_410 -358.473 -2.080 -27.219
vina_06_411 -229.996 -1.840 5.150
vina_06_412 -129.895 -1.793 1.512
vina_06_413 -237.478 -2.069 6.709
vina_06_414 -225.756 -2.247 -5.081
vina_06_415 -224.845 -2.293 -3.222
vina_06_416 -230.596 -1.963 -1.436
vina_06_417 -209.172 -1.874 4.134
vina_06_418 -173.263 -2.163 -8.182
vina_06_419 -240.481 -2.080 2.070
vina_06_420 -137.297 -2.104 8.091
vina_06_421 -210.208 -1.904 -14.281
vina_06_422 -131.411 -1.776 -0.009
vina_06_423 -86.391 -1.788 -0.120
vina_06_424 -261.144 -1.902 -6.404
vina_06_425 -229.737 -1.845 0.706
vina_06_426 -261.635 -2.134 -9.916
vina_06_427 -80.997 -1.739 1.158
vina_06_428 -197.985 -1.966 -5.016
vina_06_429 -204.630 -2.080 8.948
vina_06_430 -294.116 -2.416 -4.828
vina_06_431 -228.868 -2.015 -14.954
vina_06_432 -168.847 -2.049 4.501
vina_06_433 -256.673 -1.851 -9.542
vina_06_434 -168.360 -1.963 -1.080
vina_06_435 -307.140 -1.863 -6.338
vina_06_436 -202.914 -2.311 -5.272
vina_06_437 -262.883 -2.084 -2.227
vina_06_438 -412.191 -2.182 -44.925
vina_06_439 -249.291 -1.831 -12.688
vina_06_440 -242.300 -2.074 -5.999
vina_06_441 -254.151 -1.701 4.063
vina_06_442 -220.665 -1.810 -3.585
vina_06_443 -154.866 -2.072 -1.050
vina_06_444 -213.640 -2.023 -5.896
vina_06_445 -282.694 -1.879 -3.651
vina_06_446 -346.700 -2.150 -31.929
vina_06_447 -176.988 -2.077 -2.444
vina_06_448 -209.934 -1.621 -9.250
vina_06_449 -154.669 -1.890 -0.249
vina_06_450 -202.440 -1.921 3.452
vina_06_451 -92.247 -1.989 3.353
vina_06_452 -237.846 -1.842 -8.469
vina_06_453 -268.254 -1.711 -8.074
vina_06_454 -216.114 -2.024 6.326
vina_06_455 -195.898 -1.687 -6.005
vina_06_456 -166.397 -1.851 -3.457
vina_06_457 -154.926 -2.015 -5.760
vina_06_458 -121.802 -1.707 -2.096
vina_06_459 -206.297 -1.859 6.429
vina_06_460 -199.186 -1.933 1.523
vina_06_461 -165.337 -1.762 3.244
vina_06_462 -125.941 -2.009 2.196
vina_06_463 -181.032 -1.975 -1.233
vina_06_464 -153.553 -1.987 -5.900
vina_06_465 -180.310 -1.861 -4.999
vina_06_466 -195.928 -1.846 1.648
vina_06_467 -123.775 -1.787 1.512
vina_06_468 -171.482 -2.126 -1.509
vina_06_469 -150.334 -2.013 4.394
vina_06_470 -127.921 -1.945 -4.170
vina_06_471 -161.187 -1.736 -4.068
vina_06_472 -189.669 -2.039 4.783
vina_06_473 -141.202 -1.695 0.443
vina_06_474 -209.066 -2.055 0.659
vina_06_475 -132.661 -1.944 -0.377
vina_06_476 -388.037 -1.669 -32.950
vina_06_477 -226.198 -1.953 -9.292
vina_06_478 -180.198 -2.037 -0.895
vina_06_479 -240.709 -1.930 -12.900
vina_06_480 -204.447 -1.874 -5.724
vina_06_481 -177.995 -1.634 1.812
vina_06_482 -146.817 -1.797 1.301
vina_06_483 -160.937 -1.845 -7.663
vina_06_484 -280.330 -1.780 -2.228
vina_06_485 -251.989 -1.906 -15.207
vina_06_486 -173.120 -1.762 -2.268
vina_06_487 -132.549 -1.640 -4.538
vina_06_488 -160.288 -1.785 0.588
vina_06_489 -203.172 -1.643 -7.807
vina_06_490 -182.594 -1.506 -4.222
vina_06_491 -168.172 -1.797 -3.869
vina_06_492 -170.496 -1.801 3.248
vina_06_493 -176.665 -1.758 -9.858
vina_06_494 -193.618 -1.801 0.512
vina_06_495 -242.251 -1.887 0.121
vina_06_496 -280.781 -1.962 -11.368
vina_06_497 -228.428 -2.218 -8.526
vina_07_1 -214.422 -2.858 -9.337
vina_07_5 -526.426 -2.798 -53.343
vina_07_8 -565.568 -2.631 -56.350
vina_07_10 -504.365 -2.461 -45.990
vina_07_11 -364.981 -2.622 -24.118
vina_07_13 -345.435 -2.792 -29.583
vina_07_14 -495.449 -2.518 -52.827
vina_07_16 -507.011 -2.669 -52.965
vina_07_17 -391.144 -2.444 -42.793
vina_07_18 -213.943 -2.401 -7.126
vina_07_19 -534.896 -2.658 -55.212
vina_07_23 -521.131 -2.569 -46.295
vina_07_24 -228.160 -2.689 -5.967
vina_07_28 -175.807 -2.466 3.657
vina_07_33 -339.158 -2.531 -21.643
vina_07_34 -198.772 -2.758 -3.123
vina_07_38 -220.132 -2.780 -5.973
vina_07_39 -257.194 -2.507 -17.658
vina_07_40 -458.824 -2.582 -39.816
vina_07_42 -333.634 -2.503 -13.302
vina_07_43 -445.138 -2.184 -55.212
vina_07_44 -460.703 -2.560 -45.818
vina_07_46 -266.574 -2.279 -15.500
vina_07_47 -181.577 -2.656 -4.650
vina_07_50 -413.105 -2.273 -55.616
vina_07_51 -289.876 -2.500 -18.116
vina_07_52 -500.193 -2.311 -50.489
vina_07_54 -209.001 -2.581 -1.249
vina_07_55 -540.706 -2.574 -60.813
vina_07_57 -243.714 -2.485 2.729
vina_07_58 -182.040 -2.689 1.627
vina_07_59 -175.397 -2.621 -4.079
vina_07_60 -339.315 -2.403 -20.923
vina_07_62 -261.810 -2.538 -2.156
vina_07_63 -413.524 -2.066 -41.298
vina_07_64 -206.184 -2.472 5.556
vina_07_68 -313.362 -2.243 -12.377
vina_07_69 -432.105 -2.356 -52.954
vina_07_70 -454.511 -2.553 -31.284
vina_07_71 -372.593 -2.413 -20.915
vina_07_72 -319.637 -2.371 -8.969
vina_07_73 -256.315 -2.327 4.392
vina_07_74 -230.557 -2.550 5.562
vina_07_75 -168.914 -2.558 -0.990
vina_07_76 -258.655 -2.389 -8.363
vina_07_77 -207.937 -2.370 -6.336
vina_07_78 -541.231 -2.480 -52.626
vina_07_79 -530.781 -2.398 -59.991
vina_07_80 -373.820 -2.501 -40.877
vina_07_81 -477.819 -2.777 -45.345
vina_07_82 -254.787 -2.354 6.582
vina_07_84 -474.504 -2.267 -52.054
vina_07_85 -253.853 -2.141 -7.346
vina_07_86 -428.344 -2.453 -43.840
vina_07_88 -394.770 -2.686 -28.993
vina_07_90 -528.190 -2.571 -57.794
vina_07_91 -105.721 -2.334 5.392
vina_07_92 -214.300 -2.408 -3.047
vina_07_93 -313.002 -2.452 -5.450
vina_07_94 -536.582 -2.442 -52.082
vina_07_96 -198.370 -2.383 -1.052
vina_07_98 -482.740 -2.255 -53.329
vina_07_99 -235.343 -2.255 -13.741
vina_07_100 -243.671 -2.686 -4.915
vina_07_101 -319.549 -2.388 -22.262
vina_07_102 -192.097 -2.510 3.780
vina_07_103 -231.014 -2.510 7.723
vina_07_104 -193.536 -2.707 -0.591
vina_07_105 -325.906 -2.188 -5.647
vina_07_107 -426.999 -2.261 -52.186
vina_07_109 -153.764 -2.267 -2.553
vina_07_110 -320.929 -2.424 -11.661
vina_07_112 -227.228 -2.426 -14.747
vina_07_114 -273.650 -2.565 -3.406
vina_07_115 -433.116 -2.704 -36.286
vina_07_116 -190.852 -2.356 -7.257
vina_07_117 -250.453 -2.161 -0.842
vina_07_118 -295.444 -2.157 -18.222
vina_07_119 -409.358 -2.445 -28.246
vina_07_120 -223.562 -2.314 -6.106
vina_07_121 -132.061 -2.453 2.752
vina_07_122 -215.692 -2.203 1.035
vina_07_123 -238.518 -2.036 -1.494
vina_07_124 -378.169 -2.306 -38.474
vina_07_125 -384.524 -2.540 -40.062
vina_07_126 -248.665 -2.156 -8.743
vina_07_127 -205.796 -2.129 -7.218
vina_07_129 -326.370 -2.100 -14.212
vina_07_130 -188.839 -2.060 0.450
vina_07_131 -233.500 -2.266 -6.095
vina_07_132 -231.335 -2.127 -2.687
vina_07_134 -277.769 -2.510 4.773
vina_07_135 -342.449 -2.337 -5.875
vina_07_136 -243.147 -2.235 -8.805
vina_07_137 -320.357 -2.282 -11.364
vina_07_138 -123.668 -2.098 0.028
vina_07_139 -250.134 -2.134 -13.134
vina_07_140 -244.045 -2.509 -10.483
vina_07_141 -235.643 -2.505 0.930
vina_07_142 -372.668 -2.384 -22.786
vina_07_143 -200.398 -2.350 -4.595
vina_07_144 -284.967 -2.199 3.224
vina_07_145 -427.376 -2.342 -35.568
vina_07_146 -274.388 -2.441 -6.556
vina_07_147 -260.718 -2.080 -14.518
vina_07_148 -333.815 -2.298 -18.881
vina_07_149 -171.416 -2.051 -4.331
vina_07_150 -220.235 -2.364 -5.945
vina_07_152 -178.236 -2.567 6.813
vina_07_153 -283.465 -2.420 -10.971
vina_07_154 -221.159 -2.365 -1.978
vina_07_155 -258.771 -2.248 -4.746
vina_07_156 -193.039 -2.083 -3.202
vina_07_157 -253.894 -2.304 -9.366
vina_07_158 -191.337 -2.666 -6.338
vina_07_159 -210.736 -2.226 -1.191
vina_07_161 -422.378 -2.094 -47.295
vina_07_162 -432.078 -2.171 -51.297
vina_07_163 -189.388 -2.134 -1.091
vina_07_164 -175.975 -2.323 3.970
vina_07_165 -292.731 -2.536 -8.523
vina_07_166 -345.900 -2.220 -30.580
vina_07_167 -241.266 -2.310 6.059
vina_07_168 -213.889 -2.731 -4.265
vina_07_169 -247.152 -2.019 1.830
vina_07_170 -267.458 -2.250 -10.172
vina_07_171 -249.875 -2.279 -1.887
vina_07_173 -296.940 -2.370 -11.178
vina_07_174 -254.534 -2.139 -5.634
vina_07_177 -229.704 -2.226 -5.803
vina_07_178 -222.313 -2.190 -7.363
vina_07_179 -176.537 -2.219 -1.271
vina_07_180 -448.266 -2.147 -41.992
vina_07_181 -249.619 -2.129 2.127
vina_07_182 -226.382 -2.340 -11.976
vina_07_183 -191.111 -2.237 -1.619
vina_07_184 -142.120 -2.157 8.784
vina_07_185 -299.445 -2.452 -4.643
vina_07_186 -147.974 -2.145 -1.123
vina_07_187 -466.693 -2.285 -57.810
vina_07_188 -419.477 -2.457 -43.816
vina_07_189 -430.744 -2.425 -24.692
vina_07_190 -246.933 -2.344 -6.900
vina_07_191 -175.495 -2.117 0.386
vina_07_193 -212.213 -2.039 -0.571
vina_07_194 -212.051 -2.001 -0.664
vina_07_196 -260.474 -2.346 0.269
vina_07_197 -197.098 -1.993 3.319
vina_07_198 -197.302 -2.217 1.372
vina_07_199 -190.885 -2.242 -5.286
vina_07_200 -216.078 -2.404 -1.422
vina_07_201 -117.075 -2.020 -1.646
vina_07_202 -257.518 -2.013 2.717
vina_07_203 -256.796 -2.467 -5.156
vina_07_204 -172.547 -2.100 -1.017
vina_07_205 -409.800 -2.581 -46.738
vina_07_206 -305.302 -2.051 -22.131
vina_07_207 -311.088 -2.401 -14.571
vina_07_209 -335.314 -2.188 -28.160
vina_07_210 -316.917 -2.127 -23.211
vina_07_211 -445.801 -2.296 -53.694
vina_07_212 -229.869 -2.042 0.415
vina_07_213 -184.798 -2.025 4.148
vina_07_214 -300.492 -2.219 -1.945
vina_07_215 -256.991 -2.119 -12.883
vina_07_216 -305.908 -2.257 -16.751
vina_07_217 -150.780 -2.141 -2.041
vina_07_218 -185.240 -2.410 1.284
vina_07_219 -240.632 -2.425 -9.027
vina_07_220 -315.727 -1.997 -11.218
vina_07_222 -111.580 -1.954 -0.390
vina_07_223 -333.336 -2.044 -10.446
vina_07_224 -201.092 -2.216 -1.069
vina_07_225 -321.656 -2.103 -14.947
vina_07_226 -257.274 -2.483 -17.953
vina_07_227 -258.456 -2.366 0.527
vina_07_228 -261.623 -2.169 -0.091
vina_07_229 -339.797 -2.443 -32.081
vina_07_230 -236.764 -2.086 -2.902
vina_07_231 -274.670 -2.094 -12.131
vina_07_233 -197.586 -2.044 -0.018
vina_07_236 -331.621 -2.166 -17.490
vina_07_237 -320.287 -2.060 -20.697
vina_07_238 -335.182 -2.404 -19.900
vina_07_239 -185.968 -2.024 -1.157
vina_07_240 -206.996 -2.336 -8.802
vina_07_241 -389.378 -2.265 -45.644
vina_07_242 -338.069 -2.111 -4.003
vina_07_243 -392.563 -2.375 -37.873
vina_07_244 -307.922 -2.026 -24.703
vina_07_245 -308.698 -2.184 -22.766
vina_07_246 -269.608 -2.174 -8.136
vina_07_247 -204.383 -2.494 1.022
vina_07_248 -169.523 -1.965 2.122
vina_07_249 -206.370 -2.172 -0.455
vina_07_250 -543.394 -2.399 -60.062
vina_07_251 -353.865 -2.298 -28.670
vina_07_252 -342.198 -2.113 -24.559
vina_07_253 -145.517 -2.213 -4.109
vina_07_254 -177.979 -2.047 -6.362
vina_07_255 -131.393 -2.159 -6.135
vina_07_256 -276.669 -2.006 -7.893
vina_07_257 -330.036 -2.014 -18.978
vina_07_258 -145.980 -2.232 -3.887
vina_07_259 -202.041 -2.051 -1.142
vina_07_260 -128.514 -2.104 -4.316
vina_07_261 -229.498 -2.051 -5.529
vina_07_262 -432.496 -1.834 -54.090
vina_07_263 -189.241 -2.454 2.951
vina_07_264 -192.130 -2.290 -7.448
vina_07_265 -307.372 -2.435 -12.948
vina_07_266 -227.029 -2.303 5.396
vina_07_267 -153.767 -2.253 -0.394
vina_07_268 -276.031 -2.647 -9.234
vina_07_270 -267.383 -2.183 -2.514
vina_07_271 -161.745 -2.052 -1.443
vina_07_272 -329.619 -2.172 -18.538
vina_07_273 -182.272 -2.103 0.388
vina_07_275 -194.798 -2.196 -3.524
vina_07_276 -238.157 -2.566 -9.368
vina_07_277 -166.500 -2.140 0.830
vina_07_278 -117.427 -2.128 4.257
vina_07_279 -87.251 -2.159 1.560
vina_07_280 -206.609 -2.212 -1.842
vina_07_282 -220.999 -2.236 -14.887
vina_07_283 -296.842 -2.003 -11.196
vina_07_284 -383.439 -1.861 -32.200
vina_07_285 -300.414 -2.021 -8.393
vina_07_286 -209.620 -2.069 -5.051
vina_07_287 -186.758 -2.185 -3.292
vina_07_288 -295.751 -2.054 5.156
vina_07_289 -203.082 -2.170 -9.974
vina_07_290 -332.607 -2.131 -11.507
vina_07_291 -280.121 -2.227 4.678
vina_07_292 -278.695 -2.578 -7.838
vina_07_293 -424.841 -2.264 -46.779
vina_07_294 -239.286 -2.018 3.004
vina_07_295 -243.163 -2.183 -0.779
vina_07_296 -338.410 -2.423 -8.823
vina_07_297 -254.057 -2.142 -14.105
vina_07_298 -320.417 -2.057 -11.770
vina_07_299 -199.299 -2.256 1.426
vina_07_300 -226.082 -2.397 7.214
vina_07_301 -199.712 -2.330 -6.197
vina_07_303 -310.402 -2.021 -16.063
vina_07_304 -132.487 -2.317 1.830
vina_07_305 -123.817 -2.028 -4.038
vina_07_306 -192.051 -2.000 -0.959
vina_07_307 -159.271 -1.826 0.608
vina_07_308 -183.453 -2.132 -2.953
vina_07_309 -146.640 -2.141 4.128
vina_07_310 -326.393 -2.053 -20.160
vina_07_311 -198.535 -2.194 -1.532
vina_07_312 -140.250 -2.112 1.670
vina_07_313 -144.953 -2.131 4.388
vina_07_314 -203.638 -2.319 -3.269
vina_07_316 -244.119 -2.373 -11.523
vina_07_317 -93.818 -1.871 1.177
vina_07_318 -125.388 -2.022 4.980
vina_07_319 -167.841 -1.902 0.757
vina_07_320 -260.131 -1.897 -4.320
vina_07_321 -344.194 -2.159 -24.037
vina_07_322 -261.499 -2.383 -7.982
vina_07_323 -195.933 -2.276 -1.947
vina_07_324 -137.189 -2.128 3.541
vina_07_325 -384.521 -2.374 -28.463
vina_07_326 -287.460 -2.061 -12.901
vina_07_327 -168.178 -1.931 10.003
vina_07_328 -317.814 -1.937 -8.798
vina_07_329 -134.395 -2.334 2.693
vina_07_330 -178.646 -2.176 -2.953
vina_07_331 -182.232 -2.141 -0.938
vina_07_332 -191.531 -2.185 1.220
vina_07_333 -199.929 -2.212 -2.043
vina_07_334 -303.793 -1.815 -18.720
vina_07_336 -246.075 -1.829 2.383
vina_07_337 -201.169 -2.005 0.301
vina_07_338 -397.125 -2.295 -46.157
vina_07_339 -186.311 -2.156 -2.078
vina_07_340 -124.132 -1.978 -4.168
vina_07_341 -259.464 -2.153 -5.484
vina_07_342 -272.329 -2.412 -12.285
vina_07_343 -171.782 -2.036 5.734
vina_07_344 -320.315 -2.077 -6.597
vina_07_345 -109.948 -1.976 -2.526
vina_07_346 -144.534 -2.100 3.310
vina_07_347 -217.445 -2.275 -9.814
vina_07_348 -225.988 -2.243 -7.354
vina_07_349 -204.283 -2.065 9.424
vina_07_350 -178.383 -2.194 -0.370
vina_07_351 -370.460 -2.116 -44.295
vina_07_352 -319.596 -2.260 -14.596
vina_07_353 -138.995 -1.947 -1.708
vina_07_354 -181.865 -2.244 11.070
vina_07_355 -332.685 -2.147 -33.129
vina_07_356 -128.961 -1.969 -0.089
vina_07_357 -187.481 -2.038 -7.222
vina_07_358 -204.750 -1.925 -6.622
vina_07_359 -224.134 -2.117 -10.720
vina_07_361 -196.435 -2.031 7.688
vina_07_362 -210.497 -2.076 -15.825
vina_07_363 -193.179 -2.040 1.069
vina_07_364 -274.765 -2.051 -5.390
vina_07_366 -185.336 -2.252 -0.611
vina_07_367 -197.483 -1.980 -5.055
vina_07_368 -260.709 -2.219 -7.810
vina_07_369 -254.356 -1.912 -8.700
vina_07_370 -210.778 -2.087 -6.699
vina_07_371 -424.667 -2.155 -48.901
vina_07_372 -159.460 -2.086 -0.122
vina_07_373 -132.337 -1.846 6.399
vina_07_374 -159.989 -2.127 -2.400
vina_07_375 -209.630 -2.267 -5.818
vina_07_376 -166.481 -1.702 4.408
vina_07_377 -215.414 -2.057 -1.613
vina_07_378 -199.252 -1.948 -3.242
vina_07_379 -256.028 -1.883 0.453
vina_07_380 -144.681 -1.961 5.467
vina_07_381 -106.023 -2.046 2.055
vina_07_382 -249.974 -2.253 -20.146
vina_07_384 -301.117 -2.166 -8.249
vina_07_385 -104.439 -2.073 0.098
vina_07_386 -181.537 -2.063 -6.570
vina_07_387 -345.476 -1.749 -27.555
vina_07_388 -191.208 -2.000 -2.617
vina_07_389 -220.317 -2.361 -10.695
vina_07_390 -155.221 -2.182 -7.033
vina_07_391 -154.874 -2.010 0.652
vina_07_392 -217.001 -2.426 -6.183
vina_07_393 -350.843 -2.086 -23.950
vina_07_394 -231.946 -2.196 -0.286
vina_07_395 -191.319 -1.984 -1.124
vina_07_396 -251.695 -2.077 -10.866
vina_07_397 -137.864 -1.674 1.191
vina_07_398 -229.636 -1.984 -13.150
vina_07_399 -199.197 -1.893 -10.254
vina_07_400 -204.139 -2.151 -3.378
vina_07_401 -140.362 -1.994 -2.206
vina_07_402 -78.492 -1.864 0.531
vina_07_403 -129.319 -1.893 2.435
vina_07_404 -217.473 -2.067 1.758
vina_07_405 -127.767 -1.959 3.594
vina_07_406 -188.326 -2.162 -5.855
vina_07_407 -140.993 -2.051 1.354
vina_07_408 -219.250 -1.882 -0.474
vina_07_409 -192.296 -1.929 -0.767
vina_07_410 -150.167 -1.879 -1.692
vina_07_411 -227.576 -2.151 1.438
vina_07_412 -241.498 -2.383 -8.071
vina_07_413 -167.565 -2.127 -0.047
vina_07_414 -428.119 -2.218 -46.251
vina_07_415 -130.337 -2.126 -1.290
vina_07_416 -243.814 -1.703 3.787
vina_07_417 -243.645 -1.886 -3.554
vina_07_418 -182.028 -2.067 -3.484
vina_07_419 -246.382 -2.097 -0.337
vina_07_420 -269.711 -2.056 -1.169
vina_07_421 -135.995 -2.082 1.207
vina_07_422 -164.228 -2.190 0.689
vina_07_423 -269.723 -1.813 3.580
vina_07_424 -165.836 -1.874 -4.018
vina_07_425 -177.538 -1.946 -6.682
vina_07_426 -243.393 -1.954 -5.625
vina_07_427 -160.413 -1.802 3.950
vina_07_428 -166.194 -1.969 0.782
vina_07_429 -234.484 -2.078 -4.367
vina_07_430 -114.444 -2.033 0.150
vina_07_431 -181.206 -1.882 5.254
vina_07_432 -199.371 -2.127 -6.671
vina_07_433 -203.333 -2.050 7.531
vina_07_434 -120.377 -1.844 -1.597
vina_07_435 -285.535 -1.940 -29.132
vina_07_436 -300.293 -1.849 -24.845
vina_07_437 -295.334 -1.803 -25.560
vina_07_438 -291.649 -2.033 -8.504
vina_07_439 -167.291 -1.987 -1.934
vina_07_440 -389.229 -1.980 -48.244
vina_07_441 -219.954 -1.847 -15.601
vina_07_442 -356.803 -2.335 -25.427
vina_07_443 -137.960 -2.037 -1.823
vina_07_444 -174.902 -1.852 -3.433
vina_07_445 -200.819 -1.976 3.130
vina_07_446 -164.477 -2.020 2.794
vina_07_447 -128.425 -2.181 -3.329
vina_07_448 -108.990 -1.821 0.178
vina_07_449 -181.261 -1.899 0.935
vina_07_450 -104.513 -2.141 -3.154
vina_07_451 -158.894 -2.125 -4.131
vina_07_452 -210.772 -2.168 -8.204
vina_07_453 -137.159 -1.884 -1.081
vina_07_454 -222.823 -2.112 6.706
vina_07_455 -311.264 -1.798 -10.855
vina_07_456 -167.053 -2.008 2.089
vina_07_457 -208.051 -2.472 -5.050
vina_07_458 -278.597 -1.923 -35.966
vina_07_459 -134.339 -2.216 -2.804
vina_07_460 -225.306 -1.868 2.008
vina_07_461 -192.518 -2.129 5.840
vina_07_462 -248.890 -1.879 -8.817
vina_07_463 -279.542 -2.050 -4.061
vina_07_464 -277.097 -2.196 -13.129
vina_07_465 -219.813 -2.145 1.630
vina_07_466 -195.743 -1.781 3.929
vina_07_467 -178.257 -2.179 -3.658
vina_07_468 -285.660 -1.570 -16.287
vina_07_469 -119.071 -1.888 -0.258
vina_07_470 -232.758 -1.928 8.783
vina_07_471 -210.976 -1.793 -8.290
vina_07_472 -166.593 -2.093 1.886
vina_07_473 -304.409 -1.851 -10.273
vina_07_474 -250.792 -1.871 -11.376
vina_07_475 -206.681 -1.977 -0.965
vina_07_476 -182.285 -2.110 -8.731
vina_07_477 -324.166 -1.877 -20.118
vina_07_478 -224.701 -1.926 -9.901
vina_07_479 -141.764 -1.833 -7.630
vina_07_480 -195.557 -1.682 -9.519
vina_07_481 -141.965 -1.863 -0.609
vina_07_482 -123.100 -1.989 -0.419
vina_07_483 -218.623 -1.661 -2.874
vina_07_484 -238.564 -1.900 -6.513
vina_07_485 -181.475 -1.646 -2.326
vina_07_486 -190.574 -2.160 -5.642
vina_07_487 -310.644 -1.769 -27.696
vina_07_488 -274.612 -2.020 -8.371
vina_07_489 -152.915 -1.766 -0.573
vina_07_490 -225.404 -1.994 -16.261
vina_07_491 -379.325 -2.269 -24.000
vina_07_492 -268.195 -2.169 -6.349
